,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Dist_St1,Dist_St2,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day,doy,week,month,year,yearweek,Tvaglag1,Tvaglag2,Tvaglag3,Tvaglag4,PTotallag1,PTotallag2,PTotallag3,PTotallag4,Tavg_weekly,PrecipTotal_Weekly
57,2007-06-26,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,40.0, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8.0,1.0,0.0,17.0817,18.7076,1,92,70,81.0,69,72.0,0.0,16.0,418,1931,0.16,29.39,30.11,6.1,22,7.1,26,177,26,6,2007,2033,77.0,70.0,73.0,73.0,0.0,0.0,0.58,0.0,68.58373205741627,5.251
58,2007-06-26,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46.0, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8.0,2.0,0.0,14.8934,19.8251,1,92,70,81.0,69,72.0,0.0,16.0,418,1931,0.16,29.39,30.11,6.1,22,7.1,26,177,26,6,2007,2033,77.0,70.0,73.0,73.0,0.0,0.0,0.58,0.0,68.58373205741627,5.251
59,2007-06-26,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,60.0, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8.0,1.0,0.0,11.2413,23.0205,1,92,70,81.0,69,72.0,0.0,16.0,418,1931,0.16,29.39,30.11,6.1,22,7.1,26,177,26,6,2007,2033,77.0,70.0,73.0,73.0,0.0,0.0,0.58,0.0,68.58373205741627,5.251
60,2007-06-26,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60.0, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8.0,1.0,0.0,11.2413,23.0205,1,92,70,81.0,69,72.0,0.0,16.0,418,1931,0.16,29.39,30.11,6.1,22,7.1,26,177,26,6,2007,2033,77.0,70.0,73.0,73.0,0.0,0.0,0.58,0.0,68.58373205741627,5.251
61,2007-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,2.0,0.0,12.8997,24.8131,1,92,70,81.0,69,72.0,0.0,16.0,418,1931,0.16,29.39,30.11,6.1,22,7.1,26,177,26,6,2007,2033,77.0,70.0,73.0,73.0,0.0,0.0,0.58,0.0,68.58373205741627,5.251
62,2007-06-26,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61.0, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8.0,2.0,0.0,15.3673,22.8462,1,92,70,81.0,69,72.0,0.0,16.0,418,1931,0.16,29.39,30.11,6.1,22,7.1,26,177,26,6,2007,2033,77.0,70.0,73.0,73.0,0.0,0.0,0.58,0.0,68.58373205741627,5.251
63,2007-06-26,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,68.0, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8.0,1.0,0.0,14.0447,15.4506,1,92,70,81.0,69,72.0,0.0,16.0,418,1931,0.16,29.39,30.11,6.1,22,7.1,26,177,26,6,2007,2033,77.0,70.0,73.0,73.0,0.0,0.0,0.58,0.0,68.58373205741627,5.251
64,2007-06-29,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41.0, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9.0,2.0,0.0,11.7974,19.1911,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
65,2007-06-29,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79.0, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8.0,1.0,0.0,9.2395,21.7659,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
66,2007-06-29,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79.0, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8.0,2.0,0.0,9.2395,21.7659,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
67,2007-06-29,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65.0, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8.0,3.0,0.0,11.3649,23.9719,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
68,2007-06-29,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75.0, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8.0,2.0,0.0,20.4153,26.2772,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
69,2007-06-29,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75.0, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8.0,2.0,0.0,20.4153,26.2772,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
70,2007-06-29,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72.0, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8.0,2.0,0.0,10.2073,25.5646,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
71,2007-06-29,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58.0, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9.0,2.0,0.0,20.1213,22.9275,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
72,2007-06-29,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58.0, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9.0,1.0,0.0,20.1213,22.9275,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
73,2007-06-29,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53.0, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9.0,1.0,0.0,14.7653,19.5531,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
74,2007-06-29,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40.0, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8.0,1.0,0.0,13.7294,18.6901,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
75,2007-06-29,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42.0, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9.0,2.0,0.0,19.4808,19.5879,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
76,2007-06-29,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18.0, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9.0,1.0,0.0,21.2842,25.3528,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
77,2007-06-29,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70.0,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8.0,1.0,0.0,14.0239,15.0319,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
78,2007-06-29,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70.0,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8.0,5.0,0.0,14.0239,15.0319,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
79,2007-06-29,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37.0, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8.0,5.0,0.0,17.5165,18.1182,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
80,2007-06-29,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60.0, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8.0,1.0,0.0,11.2413,23.0205,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
81,2007-06-29,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61.0, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8.0,1.0,0.0,15.3673,22.8462,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
82,2007-06-29,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61.0, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9.0,1.0,0.0,14.5591,15.5619,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
83,2007-06-29,"6400 West Strong Street, Chicago, IL, USA",CULEX RESTUANS,64.0, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8.0,1.0,0.0,12.2978,20.703,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
84,2007-06-29,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12.0, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8.0,1.0,0.0,22.4468,26.0382,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
85,2007-06-29,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33.0, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9.0,1.0,0.0,12.9442,17.506,1,70,56,63.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,2,8.3,29,180,26,6,2007,2033,66.0,81.0,69.0,77.0,0.0,0.15,0.001,0.0,68.58373205741627,5.251
86,2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41.0, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9.0,3.0,0.0,11.7974,19.1911,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
87,2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41.0, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9.0,2.0,0.0,11.7974,19.1911,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
88,2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62.0, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9.0,4.0,0.0,13.53,23.2827,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
89,2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62.0, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9.0,4.0,0.0,13.53,23.2827,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
90,2007-07-02,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79.0, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8.0,3.0,0.0,9.2395,21.7659,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
91,2007-07-02,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75.0, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8.0,1.0,0.0,20.4153,26.2772,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
92,2007-07-02,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,91.0, W HIGGINS AVE,T009,"9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8.0,2.0,0.0,10.0374,22.3645,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
93,2007-07-02,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36.0, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8.0,6.0,0.0,9.9873,18.889,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
94,2007-07-02,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72.0, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8.0,1.0,0.0,10.2073,25.5646,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
95,2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58.0, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9.0,1.0,0.0,20.1213,22.9275,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
96,2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58.0, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9.0,5.0,0.0,20.1213,22.9275,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
97,2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,58.0, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9.0,1.0,0.0,20.1213,22.9275,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
98,2007-07-02,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40.0, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8.0,1.0,0.0,13.7294,18.6901,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
99,2007-07-02,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40.0, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8.0,1.0,0.0,13.7294,18.6901,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
100,2007-07-02,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42.0, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9.0,1.0,0.0,19.4808,19.5879,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
101,2007-07-02,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15.0, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8.0,1.0,0.0,21.9217,24.2074,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
102,2007-07-02,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,15.0, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8.0,1.0,0.0,21.9217,24.2074,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
103,2007-07-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70.0,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8.0,5.0,0.0,14.0239,15.0319,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
104,2007-07-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70.0,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8.0,2.0,0.0,14.0239,15.0319,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
105,2007-07-02,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37.0, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8.0,2.0,0.0,17.5165,18.1182,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
106,2007-07-02,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46.0, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8.0,1.0,0.0,14.8934,19.8251,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
107,2007-07-02,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60.0, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8.0,1.0,0.0,11.2413,23.0205,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
108,2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,4.0,0.0,12.8997,24.8131,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
109,2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,3.0,0.0,12.8997,24.8131,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
110,2007-07-02,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX SALINARIUS,61.0, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8.0,1.0,0.0,15.3673,22.8462,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
111,2007-07-02,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68.0, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8.0,1.0,0.0,14.0447,15.4506,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
112,2007-07-02,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,68.0, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8.0,2.0,0.0,14.0447,15.4506,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
113,2007-07-02,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61.0, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9.0,6.0,0.0,14.5591,15.5619,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
114,2007-07-02,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61.0, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9.0,1.0,0.0,14.5591,15.5619,1,79,53,66.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,14,8.1,2,183,27,7,2007,2034,65.0,67.0,77.0,79.0,0.0,0.0,0.0,0.28,69.01532567049809,198.19
