step,amount,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER
327,8262.79,0,0,0,1,0,0
544,3990.45,0,0,0,0,1,0
331,118426.28,0,0,1,0,0,0
402,110591.97,0,1,0,0,0,0
133,60142.18,0,1,0,0,0,0
252,25106.4,0,0,1,0,0,0
590,341652.84,0,1,0,0,0,0
492,14121.03,0,0,1,0,0,0
21,185352.49,0,1,0,0,0,0
181,240541.7,0,0,1,0,0,0
13,12949.98,0,0,0,0,1,0
351,121715.05,0,1,0,0,0,0
43,6528.71,0,0,0,0,1,0
274,392862.95,0,0,1,0,0,0
37,35362.14,0,0,0,0,1,0
19,42292.59,0,0,0,0,1,0
305,10000000.0,0,0,0,0,0,1
210,6003.95,0,0,0,0,1,0
93,7135.28,0,0,0,0,1,0
252,25955.48,0,0,0,0,1,0
204,165861.74,0,0,1,0,0,0
210,213727.1,0,1,0,0,0,0
211,259880.12,0,0,1,0,0,0
400,411335.46,0,1,0,0,0,0
524,235111.14,0,1,0,0,0,0
208,636432.95,0,0,0,0,0,1
19,7374.69,0,0,0,0,1,0
17,177440.51,0,0,1,0,0,0
258,57912.82,0,0,0,0,0,1
299,314721.52,0,0,1,0,0,0
382,51172.79,0,0,0,0,1,0
36,25016.32,0,0,0,0,1,0
254,229498.88,0,0,1,0,0,0
280,36377.37,0,1,0,0,0,0
302,135016.72,0,0,1,0,0,0
298,16692.5,0,0,0,0,1,0
429,884.8,0,0,0,0,1,0
187,164560.05,0,1,0,0,0,0
332,38552.72,0,1,0,0,0,0
353,2026121.93,0,0,0,0,0,1
190,35685.12,0,0,0,0,1,0
349,6056.6,0,0,0,0,1,0
121,44412.13,0,1,0,0,0,0
139,87446.59,0,1,0,0,0,0
355,132990.22,0,0,1,0,0,0
351,251810.9,0,0,1,0,0,0
334,121024.65,0,0,1,0,0,0
305,14085.25,0,0,1,0,0,0
300,39920.46,0,1,0,0,0,0
281,285166.63,0,1,0,0,0,0
409,16268.1,0,1,0,0,0,0
281,125929.58,0,0,1,0,0,0
186,49822.03,0,0,1,0,0,0
297,268719.65,0,0,1,0,0,0
394,34500.06,0,0,0,0,0,1
258,12115.38,0,0,0,0,1,0
34,148569.2,0,0,1,0,0,0
394,3690930.95,0,0,0,0,0,1
157,9181.75,0,0,0,0,1,0
49,9122.13,0,0,1,0,0,0
321,13334.33,0,0,1,0,0,0
153,16581.99,0,0,0,0,1,0
168,2832.64,0,0,0,0,1,0
43,526.7,0,0,0,0,1,0
212,31923.28,0,1,0,0,0,0
192,4747.76,0,0,0,0,1,0
137,14047.78,0,0,0,0,1,0
282,296507.44,0,0,1,0,0,0
235,196121.42,0,0,1,0,0,0
331,8002.15,0,0,0,0,1,0
209,6445.81,0,0,0,0,1,0
16,644547.98,0,0,0,0,0,1
404,16268.54,0,0,0,0,1,0
595,75219.06,0,1,0,0,0,0
141,12999.67,0,0,0,0,1,0
275,19673.8,0,0,0,0,1,0
374,189430.85,0,0,1,0,0,0
212,189277.97,0,0,1,0,0,0
403,118931.96,0,1,0,0,0,0
301,151788.35,0,0,1,0,0,0
282,75064.92,0,1,0,0,0,0
19,215813.85,0,0,1,0,0,0
8,13816.3,0,0,0,0,1,0
156,21405.5,0,0,0,0,1,0
324,19991.92,0,0,0,0,1,0
255,77791.89,0,0,1,0,0,0
303,721840.17,0,0,0,0,0,1
211,52994.63,0,1,0,0,0,0
164,41176.44,0,0,1,0,0,0
522,5742.11,0,0,0,0,1,0
191,94542.85,0,1,0,0,0,0
204,64053.21,0,0,1,0,0,0
17,15792.87,0,0,0,0,1,0
251,8906.52,0,0,0,0,1,0
353,30036.21,0,0,0,0,1,0
258,9414.22,0,0,0,0,1,0
161,215468.6,0,1,0,0,0,0
202,139928.93,0,1,0,0,0,0
683,1926.12,0,0,0,0,1,0
140,191829.3,0,0,0,0,0,1
18,90707.8,0,1,0,0,0,0
37,285568.58,0,0,1,0,0,0
229,4078.96,0,0,0,0,1,0
9,109769.25,0,0,1,0,0,0
210,224426.99,0,0,1,0,0,0
495,34021.89,0,0,0,0,1,0
351,19022.25,0,0,0,0,1,0
180,303585.12,0,0,1,0,0,0
255,56127.59,0,0,1,0,0,0
300,122323.09,0,1,0,0,0,0
9,10279.13,0,0,1,0,0,0
397,44002.22,0,0,1,0,0,0
202,10051.77,0,0,0,0,1,0
305,353504.75,0,1,0,0,0,0
397,67155.66,0,0,1,0,0,0
225,51741.56,0,0,1,0,0,0
136,40179.83,0,0,0,0,1,0
394,3265.99,0,0,0,0,1,0
238,12291.71,0,0,0,0,1,0
203,13492.33,0,0,0,0,1,0
298,103066.29,0,0,1,0,0,0
183,269782.72,0,0,1,0,0,0
276,284776.86,0,0,1,0,0,0
131,10936.79,0,0,0,0,1,0
190,58512.78,0,0,1,0,0,0
326,42508.8,0,0,0,0,1,0
259,260751.98,0,0,0,0,0,1
210,263774.82,0,0,1,0,0,0
381,322220.76,0,0,0,0,0,1
226,177183.11,0,0,1,0,0,0
158,10555.78,0,0,0,0,1,0
714,291069.02,0,0,1,0,0,0
395,241592.38,0,0,0,0,0,1
208,28580.82,0,0,0,0,1,0
254,1123.01,0,0,0,0,1,0
18,126543.29,0,0,0,0,0,1
277,24973.36,0,0,1,0,0,0
181,12513.16,0,0,0,0,1,0
207,78501.7,0,0,1,0,0,0
206,209619.81,0,0,0,0,0,1
275,1937.22,0,0,0,0,1,0
186,228972.41,0,0,1,0,0,0
252,9794.81,0,1,0,0,0,0
181,210760.53,0,0,1,0,0,0
225,317537.57,0,0,1,0,0,0
354,24272.76,0,1,0,0,0,0
355,248433.26,0,1,0,0,0,0
41,3291.24,0,0,0,0,1,0
284,107343.68,0,0,1,0,0,0
251,47304.83,0,1,0,0,0,0
33,55294.35,0,0,1,0,0,0
157,279249.05,0,1,0,0,0,0
371,5066.82,0,0,0,0,1,0
131,172807.04,0,1,0,0,0,0
349,439385.95,0,0,1,0,0,0
40,27627.96,0,0,0,0,1,0
403,538547.96,0,0,0,0,0,1
398,18931.21,0,0,0,0,1,0
301,25326.67,0,1,0,0,0,0
16,92331.3,0,1,0,0,0,0
574,5358.05,0,0,0,0,1,0
402,110540.63,0,0,1,0,0,0
44,17242.66,0,0,0,0,1,0
347,504870.0,0,0,0,0,0,1
356,255838.31,0,0,1,0,0,0
283,912054.62,0,0,0,0,0,1
398,11738.61,0,0,0,0,1,0
276,68660.11,0,0,0,0,0,1
299,79472.83,0,1,0,0,0,0
178,275422.51,0,0,1,0,0,0
307,78965.19,0,0,1,0,0,0
207,16326.84,0,0,0,0,1,0
275,6312.93,0,0,0,0,1,0
352,40301.53,0,1,0,0,0,0
253,49826.18,0,1,0,0,0,0
183,242750.63,0,0,1,0,0,0
210,6774.49,0,0,0,0,1,0
251,237305.32,0,1,0,0,0,0
135,348257.11,0,0,1,0,0,0
394,37708.78,0,0,0,0,1,0
140,4558.78,0,0,0,0,1,0
264,3364.59,0,0,0,0,1,0
43,11136.45,0,0,0,0,1,0
132,15919.64,0,0,0,0,1,0
259,3808.4,0,0,0,0,1,0
381,92193.38,0,0,0,0,0,1
345,226666.14,0,1,0,0,0,0
229,290192.42,0,0,1,0,0,0
332,5906.74,0,0,1,0,0,0
565,673938.49,0,0,0,0,0,1
522,21414.86,0,0,0,0,1,0
232,291167.3,0,0,1,0,0,0
11,454.24,0,0,0,0,1,0
40,9041.0,0,0,0,0,1,0
284,105552.32,0,0,1,0,0,0
396,274747.91,0,1,0,0,0,0
201,1394.86,0,0,0,0,1,0
43,44841.74,0,0,1,0,0,0
10,5030.4,0,0,0,0,1,0
19,8223.38,0,0,0,0,1,0
379,5867.39,0,0,0,0,1,0
156,68049.83,0,0,1,0,0,0
298,979212.28,0,0,0,0,0,1
179,39833.66,0,0,1,0,0,0
370,309151.37,0,0,1,0,0,0
374,113262.67,0,0,1,0,0,0
10,128770.81,0,1,0,0,0,0
206,31857.21,0,1,0,0,0,0
237,1136.45,0,0,0,0,1,0
252,114685.22,0,0,1,0,0,0
253,183429.06,0,0,1,0,0,0
360,20445.19,0,0,0,0,1,0
232,20664.14,0,0,1,0,0,0
190,81310.44,0,1,0,0,0,0
186,120285.66,0,0,1,0,0,0
132,509526.45,0,1,0,0,0,0
9,16897.27,0,0,0,0,1,0
525,6301.93,0,0,0,0,1,0
250,471270.83,0,0,1,0,0,0
356,24044.19,0,0,0,0,1,0
299,473340.32,0,0,1,0,0,0
300,90039.88,0,0,1,0,0,0
326,33423.68,0,0,0,0,1,0
132,37397.91,0,0,0,0,1,0
40,2756.75,0,0,0,0,1,0
203,5176.49,0,0,0,0,1,0
354,187882.88,0,0,1,0,0,0
328,291793.97,0,0,1,0,0,0
565,140645.58,0,1,0,0,0,0
310,230955.34,0,1,0,0,0,0
283,4712.57,0,0,0,0,1,0
204,484459.23,0,0,0,0,0,1
160,1969.13,0,0,0,0,1,0
161,56181.04,0,1,0,0,0,0
375,10339.53,0,0,0,0,1,0
164,442433.92,0,0,1,0,0,0
215,653091.99,0,0,0,0,0,1
619,6605.95,0,0,0,0,1,0
401,172104.49,0,0,1,0,0,0
395,95.43,0,0,0,0,1,0
164,17167.7,0,0,0,0,1,0
227,516865.65,0,0,1,0,0,0
254,5564.04,0,0,0,0,1,0
40,242026.3,0,0,1,0,0,0
251,34015.22,0,0,0,0,1,0
23,379677.45,0,0,1,0,0,0
202,122.24,0,0,0,0,1,0
349,803.4,0,0,0,0,1,0
39,360858.62,0,0,1,0,0,0
19,288877.98,0,0,1,0,0,0
46,121513.93,0,0,1,0,0,0
401,43043.07,0,0,0,0,1,0
205,218611.21,0,0,1,0,0,0
136,9611.84,0,0,0,0,1,0
13,1974.51,0,0,0,0,1,0
399,357090.47,0,1,0,0,0,0
346,6241.99,0,0,0,0,1,0
323,354989.52,0,0,1,0,0,0
256,22121.29,0,0,0,0,1,0
397,17196.98,0,0,0,0,1,0
393,223337.67,0,0,1,0,0,0
180,426145.64,0,0,1,0,0,0
403,168860.59,0,1,0,0,0,0
376,14723.71,0,0,0,0,1,0
274,253537.74,0,0,1,0,0,0
187,15932.95,0,0,1,0,0,0
279,210443.95,0,0,1,0,0,0
35,3045.43,0,0,0,0,1,0
135,276993.23,0,1,0,0,0,0
550,533.2,0,0,0,0,1,0
252,33673.58,0,0,0,0,1,0
228,35769.99,0,0,0,0,1,0
283,125971.2,0,0,1,0,0,0
17,17632.98,0,0,0,0,1,0
298,135273.58,0,1,0,0,0,0
140,202734.14,0,0,1,0,0,0
305,71465.64,0,0,1,0,0,0
132,683485.23,0,0,0,0,0,1
184,349484.75,0,0,1,0,0,0
354,1128234.99,0,0,0,0,0,1
163,14760.37,0,0,0,0,1,0
10,154914.98,0,0,1,0,0,0
138,47148.88,0,1,0,0,0,0
327,174337.43,0,0,1,0,0,0
204,362210.2,0,1,0,0,0,0
161,135844.54,0,0,1,0,0,0
182,152429.7,0,1,0,0,0,0
164,13707.97,0,0,0,0,1,0
280,96521.22,0,1,0,0,0,0
133,12331.29,0,0,0,0,1,0
40,245701.33,0,1,0,0,0,0
140,5271.79,0,0,0,0,1,0
275,34565.19,0,0,0,0,1,0
42,247123.59,0,1,0,0,0,0
255,194572.62,0,1,0,0,0,0
165,200882.18,0,0,1,0,0,0
135,83460.2,0,1,0,0,0,0
166,27095.23,0,0,0,0,1,0
132,306748.02,0,0,1,0,0,0
324,78920.24,0,0,1,0,0,0
42,12917.0,0,0,0,0,1,0
42,242029.01,0,0,1,0,0,0
17,351714.73,0,0,1,0,0,0
38,441917.41,0,1,0,0,0,0
275,137085.64,0,0,1,0,0,0
162,81100.96,0,0,1,0,0,0
348,606836.96,0,1,0,0,0,0
264,201857.74,0,0,1,0,0,0
140,422.62,0,0,0,0,1,0
211,19065.41,0,1,0,0,0,0
402,7721.83,0,0,0,0,1,0
185,194652.05,0,0,1,0,0,0
209,4222.32,0,1,0,0,0,0
275,2562.27,0,0,0,1,0,0
567,545.75,0,0,0,0,1,0
33,135266.27,0,1,0,0,0,0
353,238480.14,0,0,1,0,0,0
407,6421.65,0,0,0,0,1,0
251,7289.23,0,0,0,0,1,0
307,362803.86,0,1,0,0,0,0
300,36388.12,0,0,0,0,1,0
188,115496.45,0,0,1,0,0,0
356,106118.98,0,0,1,0,0,0
302,167151.11,0,0,1,0,0,0
256,282274.06,0,0,1,0,0,0
381,825.7,0,0,0,0,1,0
133,623252.48,0,0,0,0,0,1
25,672236.83,0,1,0,0,0,0
36,39966.11,0,0,0,0,1,0
255,284760.94,0,0,1,0,0,0
544,2736.04,0,0,0,0,1,0
204,17941.32,0,1,0,0,0,0
321,29.41,0,0,0,0,1,0
374,492453.66,0,0,1,0,0,0
230,88451.31,0,0,1,0,0,0
277,29681.17,0,0,0,0,1,0
37,300158.81,0,0,1,0,0,0
354,166933.62,0,0,1,0,0,0
283,289990.69,0,0,1,0,0,0
18,484433.09,0,0,1,0,0,0
356,1701.8,0,0,0,0,1,0
378,17307.27,0,0,1,0,0,0
40,451663.17,0,0,0,0,0,1
36,11058.0,0,1,0,0,0,0
402,208839.32,0,1,0,0,0,0
166,119059.21,0,1,0,0,0,0
234,19967.17,0,0,0,0,1,0
546,36403.58,0,0,0,0,1,0
307,142203.77,0,1,0,0,0,0
167,13145.6,0,0,0,0,1,0
370,154329.67,0,1,0,0,0,0
36,499125.56,0,0,1,0,0,0
375,9830.39,0,0,0,0,1,0
159,1090201.56,0,0,0,0,0,1
546,254082.71,0,1,0,0,0,0
136,239133.75,0,0,1,0,0,0
403,120900.87,0,0,1,0,0,0
137,141.46,0,0,0,0,1,0
159,16327.81,0,0,0,0,1,0
544,8919.11,0,0,0,0,1,0
44,333877.5,0,1,0,0,0,0
350,45537.91,0,0,0,0,1,0
402,17842.25,0,0,1,0,0,0
307,165943.85,0,0,1,0,0,0
325,202897.6,0,1,0,0,0,0
253,123495.56,0,1,0,0,0,0
186,6687.91,0,0,0,0,1,0
688,97918.31,0,0,0,0,0,1
370,16709.07,0,0,0,0,1,0
228,66773.69,0,0,0,0,1,0
301,268439.73,0,0,1,0,0,0
379,4730.13,0,0,0,0,1,0
35,1430081.23,0,0,0,0,0,1
306,32728.14,0,0,0,0,1,0
129,107277.92,0,1,0,0,0,0
132,230258.86,0,1,0,0,0,0
44,229522.8,0,0,1,0,0,0
395,4299.5,0,0,0,0,1,0
328,383304.64,0,0,1,0,0,0
283,105611.38,0,1,0,0,0,0
352,23389.77,0,1,0,0,0,0
156,13849.04,0,0,0,0,1,0
280,99447.96,0,0,1,0,0,0
401,1460.09,0,0,0,1,0,0
187,167031.07,0,0,1,0,0,0
398,60973.57,0,0,1,0,0,0
373,27928.33,0,0,0,0,1,0
43,228715.59,0,0,1,0,0,0
370,17691.98,0,0,0,0,1,0
255,47039.5,0,0,1,0,0,0
18,166721.45,0,0,1,0,0,0
42,184533.61,0,0,1,0,0,0
183,185079.74,0,1,0,0,0,0
43,12820.86,0,0,0,0,1,0
304,10000000.0,0,0,0,0,0,1
695,61088.94,0,0,1,0,0,0
250,237374.11,0,0,1,0,0,0
346,350316.24,0,0,1,0,0,0
403,115777.29,0,1,0,0,0,0
158,10703.16,0,0,0,0,1,0
10,380128.8,0,1,0,0,0,0
227,112437.9,0,0,1,0,0,0
288,95193.42,0,0,0,0,1,0
281,332384.06,0,0,1,0,0,0
396,132563.87,0,1,0,0,0,0
303,169483.94,0,1,0,0,0,0
189,102662.38,0,0,1,0,0,0
401,755.87,0,0,0,0,1,0
350,16787.64,0,0,0,0,1,0
138,321980.13,0,0,1,0,0,0
18,117077.85,0,0,1,0,0,0
308,115169.65,0,1,0,0,0,0
207,76899.81,0,1,0,0,0,0
522,109785.74,0,0,1,0,0,0
252,48272.79,0,1,0,0,0,0
211,354003.38,0,1,0,0,0,0
207,2257260.11,0,0,0,0,0,1
231,29979.12,0,0,0,0,1,0
14,138166.14,0,0,1,0,0,0
303,245652.43,0,0,1,0,0,0
307,133906.27,0,0,1,0,0,0
252,621046.78,0,0,0,0,0,1
378,172331.94,0,1,0,0,0,0
202,16509.5,0,0,0,0,1,0
145,82569.04,0,1,0,0,0,0
94,100677.69,0,0,1,0,0,0
204,360409.6,0,0,0,0,0,1
163,6682.58,0,0,0,0,0,1
357,14029.18,0,0,0,0,1,0
305,58891.56,0,0,1,0,0,0
397,211980.58,0,0,1,0,0,0
331,248599.8,0,0,1,0,0,0
203,274113.76,0,1,0,0,0,0
11,260981.56,0,0,1,0,0,0
397,23320.31,0,1,0,0,0,0
371,248343.84,0,0,1,0,0,0
479,3483.68,0,0,0,0,1,0
369,137937.93,0,1,0,0,0,0
165,23117.04,0,0,0,0,1,0
212,8339.45,0,0,0,0,1,0
234,417082.91,0,1,0,0,0,0
282,27971.87,0,0,0,0,1,0
517,38145.5,0,0,0,0,1,0
372,99892.02,0,0,1,0,0,0
347,19532.08,0,1,0,0,0,0
308,200.49,0,0,0,0,1,0
239,110559.75,0,0,1,0,0,0
20,107908.46,0,0,1,0,0,0
237,32009.7,0,0,1,0,0,0
225,80783.49,0,1,0,0,0,0
592,97256.34,0,1,0,0,0,0
184,7276.98,0,0,0,0,1,0
661,16412.97,0,0,0,0,1,0
177,152522.4,0,1,0,0,0,0
351,281566.6,0,0,1,0,0,0
378,25534.75,0,0,0,0,1,0
187,162110.91,0,1,0,0,0,0
258,19143.08,0,0,0,0,1,0
353,424453.94,0,0,1,0,0,0
253,147181.3,0,1,0,0,0,0
261,1777.52,0,0,0,0,1,0
251,308169.72,0,0,1,0,0,0
500,291075.46,0,0,0,0,0,1
375,11144.66,0,0,0,0,1,0
282,4600.28,0,0,0,0,1,0
355,23905.07,0,1,0,0,0,0
153,17230.78,0,0,0,0,1,0
203,103926.72,0,0,1,0,0,0
590,1349387.68,0,0,0,0,0,1
137,24695.36,0,0,0,0,1,0
160,18.13,0,0,0,0,1,0
16,87935.61,0,0,1,0,0,0
400,253865.87,0,0,1,0,0,0
229,29402.91,0,0,0,0,1,0
206,215587.8,0,0,1,0,0,0
156,551382.21,0,0,1,0,0,0
403,21318.85,0,0,1,0,0,0
347,102758.25,0,0,1,0,0,0
692,140414.09,0,0,1,0,0,0
383,2163.38,0,0,0,0,1,0
14,8627.07,0,0,0,0,1,0
15,7395.95,0,0,0,0,1,0
259,192313.71,0,1,0,0,0,0
393,35243.85,0,0,0,0,1,0
382,212539.06,0,0,1,0,0,0
36,162688.9,0,1,0,0,0,0
166,9995.57,0,0,1,0,0,0
374,26783.21,0,1,0,0,0,0
44,89707.69,0,0,1,0,0,0
227,251712.94,0,0,1,0,0,0
190,39607.64,0,0,0,0,0,1
227,43996.02,0,0,0,0,1,0
16,454931.14,0,0,1,0,0,0
228,314852.8,0,1,0,0,0,0
39,5206.92,0,0,0,0,1,0
140,750.27,0,0,0,0,1,0
324,2762.87,0,0,0,0,1,0
132,877345.47,0,0,0,0,0,1
185,350378.77,0,0,1,0,0,0
13,34975.68,0,0,0,0,1,0
300,45076.72,0,0,0,0,1,0
214,77676.74,0,0,0,0,1,0
34,368248.95,0,0,1,0,0,0
308,73013.93,0,1,0,0,0,0
131,12334.72,0,1,0,0,0,0
135,182797.22,0,1,0,0,0,0
178,4058.73,0,0,0,0,1,0
162,8190.86,0,0,0,0,1,0
134,151566.12,0,1,0,0,0,0
403,157930.33,0,0,1,0,0,0
131,71627.1,0,1,0,0,0,0
21,741.97,0,0,0,1,0,0
34,14430.91,0,0,0,0,1,0
231,114248.98,0,0,1,0,0,0
403,15858.14,0,0,0,0,1,0
259,18564.71,0,0,0,0,1,0
178,97641.57,0,1,0,0,0,0
395,2582.07,0,0,0,0,1,0
20,220375.57,0,0,1,0,0,0
11,212750.65,0,0,1,0,0,0
185,11098.66,0,0,0,0,1,0
393,59071.83,0,0,0,0,1,0
180,12962.46,0,0,1,0,0,0
284,89612.75,0,0,1,0,0,0
403,735.48,0,0,0,0,1,0
283,114977.06,0,0,1,0,0,0
298,1876.74,0,0,1,0,0,0
34,83002.57,0,1,0,0,0,0
324,16897.34,0,0,0,0,1,0
249,61179.71,0,0,0,0,1,0
276,115043.12,0,0,1,0,0,0
305,554277.72,0,0,1,0,0,0
161,8103.05,0,0,1,0,0,0
17,322903.5,0,1,0,0,0,0
16,87629.95,0,1,0,0,0,0
376,24992.68,0,0,0,0,1,0
257,139516.47,0,0,1,0,0,0
205,561330.75,0,0,0,0,0,1
225,329349.98,0,0,1,0,0,0
395,7705.61,0,0,0,0,1,0
184,160758.86,0,1,0,0,0,0
377,164449.25,0,1,0,0,0,0
14,16560.77,0,0,0,0,1,0
140,5051.17,0,0,0,0,1,0
190,434597.84,0,0,1,0,0,0
283,43485.0,0,0,1,0,0,0
133,19426.06,0,0,0,0,1,0
204,250691.92,0,0,1,0,0,0
592,33660.88,0,0,1,0,0,0
206,18715.53,0,0,0,0,1,0
17,21508.95,0,0,0,0,1,0
574,1217.25,0,0,0,0,1,0
93,8056.81,0,0,0,0,1,0
233,15526.64,0,0,0,0,1,0
185,422417.03,0,0,1,0,0,0
44,93008.44,0,1,0,0,0,0
348,219598.72,0,0,1,0,0,0
129,243503.19,0,0,1,0,0,0
10,243.49,0,0,0,0,1,0
527,129751.64,0,0,1,0,0,0
12,48743.04,0,0,1,0,0,0
203,389977.43,0,0,1,0,0,0
153,190765.94,0,0,1,0,0,0
252,20330.56,0,0,0,0,1,0
232,437.02,0,0,0,0,1,0
308,338703.9,0,1,0,0,0,0
10,69319.36,0,1,0,0,0,0
373,11900.58,0,0,0,0,1,0
285,56658.12,0,1,0,0,0,0
228,97366.23,0,0,1,0,0,0
134,31060.37,0,0,0,0,1,0
139,111760.1,0,0,1,0,0,0
354,209569.38,0,0,1,0,0,0
308,8457.28,0,0,0,0,1,0
325,296333.26,0,0,0,0,0,1
10,6013.84,0,0,0,0,1,0
207,245786.04,0,0,1,0,0,0
358,155989.18,0,0,1,0,0,0
187,6699.36,0,0,0,0,1,0
238,14660.15,0,0,0,0,1,0
401,75883.11,0,1,0,0,0,0
378,6894.44,0,0,0,0,1,0
352,19400.65,0,1,0,0,0,0
404,2784.01,0,0,0,0,1,0
180,1981.91,0,0,0,0,1,0
262,3051.71,0,0,0,0,1,0
299,7412.54,0,0,0,0,1,0
8,2840.51,0,0,0,0,1,0
259,77839.87,0,1,0,0,0,0
44,303008.33,0,0,1,0,0,0
350,163532.95,0,0,1,0,0,0
397,53587.96,0,1,0,0,0,0
492,94769.65,0,0,0,0,1,0
139,4235.83,0,0,0,0,1,0
156,7333.16,0,0,1,0,0,0
187,10413.12,0,0,0,0,1,0
394,115169.85,0,0,1,0,0,0
255,280768.34,0,0,1,0,0,0
303,3391.51,0,0,1,0,0,0
372,249550.71,0,1,0,0,0,0
659,86944.84,0,1,0,0,0,0
346,11243.73,0,0,0,0,1,0
393,120278.13,0,0,1,0,0,0
209,90210.05,0,0,1,0,0,0
350,3346.87,0,0,0,0,1,0
284,2484.79,0,0,0,0,1,0
190,412925.48,0,0,1,0,0,0
203,5727.27,0,0,0,0,1,0
20,43839.99,0,1,0,0,0,0
522,244101.88,0,0,1,0,0,0
399,273882.79,0,0,1,0,0,0
284,658.8,0,0,0,0,1,0
131,297715.71,0,0,1,0,0,0
371,340686.21,0,0,0,0,0,1
232,170498.2,0,1,0,0,0,0
596,141949.91,0,1,0,0,0,0
348,3501.1,0,0,0,0,1,0
252,12814.91,0,0,1,0,0,0
276,80273.91,0,0,1,0,0,0
589,19580.05,0,0,1,0,0,0
41,327591.98,0,0,1,0,0,0
228,2900.67,0,0,0,0,1,0
42,21806.66,0,0,1,0,0,0
135,108816.04,0,0,1,0,0,0
299,66271.87,0,0,1,0,0,0
211,118092.98,0,1,0,0,0,0
377,406774.96,0,0,1,0,0,0
335,21114.47,0,0,0,0,1,0
301,346791.71,0,0,1,0,0,0
284,893.5,0,0,0,0,1,0
186,231510.57,0,0,1,0,0,0
350,25764.2,0,0,0,0,1,0
517,56863.29,0,0,1,0,0,0
396,213135.45,0,1,0,0,0,0
178,280058.37,0,0,1,0,0,0
36,159188.43,0,1,0,0,0,0
187,25629.02,0,1,0,0,0,0
375,197319.21,0,0,1,0,0,0
273,122319.11,0,0,1,0,0,0
567,173784.14,0,0,1,0,0,0
255,188109.62,0,0,0,0,0,1
323,18099.39,0,0,0,0,1,0
301,21551.92,0,0,0,0,1,0
42,200517.38,0,1,0,0,0,0
39,3769.46,0,0,1,0,0,0
133,167437.72,0,1,0,0,0,0
302,2500.77,0,0,0,0,1,0
282,104612.13,0,0,1,0,0,0
209,1561.31,0,0,0,0,1,0
301,680932.43,0,1,0,0,0,0
43,457635.22,0,1,0,0,0,0
206,451834.7,0,1,0,0,0,0
281,13222.17,0,0,0,0,1,0
15,162813.36,0,1,0,0,0,0
302,1963149.2,0,0,0,0,0,1
236,8996.0,0,0,0,0,1,0
209,1838.99,0,0,0,0,1,0
238,7720.73,0,0,0,0,1,0
159,10449.66,0,0,0,0,1,0
217,41823.59,0,0,0,0,1,0
228,50831.06,0,0,0,0,1,0
135,15302.37,0,0,0,0,1,0
39,222798.45,0,1,0,0,0,0
259,89252.4,0,1,0,0,0,0
323,16405.11,0,0,0,0,1,0
41,1287.51,0,0,0,0,1,0
226,229405.29,0,1,0,0,0,0
325,7185.62,0,0,0,0,1,0
186,1357.36,0,0,0,0,1,0
522,198166.94,0,0,1,0,0,0
209,40132.29,0,0,1,0,0,0
160,3098.51,0,0,0,0,1,0
347,141167.22,0,0,1,0,0,0
274,260065.2,0,0,1,0,0,0
256,142884.05,0,0,1,0,0,0
307,150760.89,0,0,1,0,0,0
134,111393.66,0,0,1,0,0,0
9,13877.33,0,0,0,0,1,0
259,6414.24,0,0,0,0,1,0
325,22018.53,0,1,0,0,0,0
419,283031.52,0,1,0,0,0,0
256,147995.16,0,0,1,0,0,0
252,435587.93,0,1,0,0,0,0
328,293866.48,0,0,1,0,0,0
134,166051.33,0,0,1,0,0,0
307,314664.26,0,1,0,0,0,0
514,1088.07,0,0,0,0,1,0
160,253749.9,0,0,1,0,0,0
213,141842.41,0,0,0,0,0,1
404,199718.02,0,0,1,0,0,0
132,12254.26,0,1,0,0,0,0
349,2545.4,0,0,0,0,1,0
164,956.73,0,0,0,0,1,0
350,65849.11,0,1,0,0,0,0
232,422104.94,0,0,1,0,0,0
563,372703.48,0,0,0,0,0,1
278,216531.46,0,1,0,0,0,0
403,208961.55,0,0,0,0,0,1
230,89024.03,0,1,0,0,0,0
232,158358.67,0,1,0,0,0,0
158,102941.05,0,0,1,0,0,0
43,83995.27,0,0,1,0,0,0
283,219134.67,0,0,1,0,0,0
298,36544.94,0,1,0,0,0,0
565,121662.57,0,1,0,0,0,0
37,108342.27,0,0,1,0,0,0
354,12901.56,0,0,0,0,1,0
308,1783.09,0,0,0,0,1,0
373,164.3,0,0,0,0,1,0
370,6443.7,0,0,0,0,1,0
162,29459.44,0,0,0,0,1,0
284,155180.53,0,1,0,0,0,0
211,6692.89,0,0,0,0,1,0
156,14797.1,0,0,0,0,1,0
300,835588.45,0,0,0,0,0,1
210,5613.88,0,0,0,0,1,0
42,797081.85,0,0,0,0,0,1
687,1982.67,0,0,1,0,0,0
43,20241.47,0,0,0,0,1,0
352,93493.43,0,0,1,0,0,0
137,1089805.81,0,0,0,0,0,1
134,80916.87,0,0,0,0,0,1
227,108126.37,0,0,1,0,0,0
15,298105.83,0,1,0,0,0,0
18,15652.91,0,0,0,0,1,0
14,13075.92,0,0,0,0,1,0
566,1133184.79,0,0,0,0,0,1
15,10165.32,0,0,0,0,1,0
155,156387.08,0,1,0,0,0,0
310,78935.49,0,0,1,0,0,0
307,21804.72,0,0,0,0,1,0
204,44525.95,0,1,0,0,0,0
34,284438.92,0,1,0,0,0,0
19,33290.03,0,0,1,0,0,0
140,72399.57,0,1,0,0,0,0
